timestamp,city,latitude,longitude,temperature_2m,relative_humidity_2m,precipitation,rain,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,soil_temperature_0cm,soil_moisture_0_to_1cm,rainfall_last_24h,rainfall_last_72h,rolling_rainfall_average,temp_change_24h,pressure_change_24h,wind_speed_change,avg_humidity_24h,soil_moisture_trend,weather_severity_score,rainfall_intensity_score
2026-05-15 18:00:00,Delhi,28.7041,77.1025,36.3,23,0.0,0.0,975.5,9.4,17,1,,,0.0,0.1,0.0,-0.20000000000000284,1.2999999999999545,-2.1999999999999993,36.333333333333336,,1.0955,0.0
2026-05-15 19:00:00,Delhi,28.7041,77.1025,34.7,28,0.0,0.0,975.9,9.4,43,1,,,0.0,0.1,0.0,-0.29999999999999716,1.0,0.0,36.083333333333336,,1.0555,0.0
2026-05-15 20:00:00,Delhi,28.7041,77.1025,33.4,32,0.0,0.0,976.5,6.0,27,0,,,0.0,0.1,0.0,-1.1000000000000014,1.1000000000000227,-3.4000000000000004,35.916666666666664,,0.955,0.0
2026-05-15 21:00:00,Delhi,28.7041,77.1025,32.5,36,0.0,0.0,977.2,5.8,2,1,,,0.0,0.1,0.0,-1.7999999999999972,1.1000000000000227,-0.20000000000000018,35.875,,0.9285,0.0
2026-05-15 22:00:00,Delhi,28.7041,77.1025,31.0,40,0.0,0.0,977.6,7.9,13,0,,,0.0,0.1,0.0,-2.299999999999997,1.1000000000000227,2.1000000000000005,35.875,,0.933,0.0
2026-05-15 23:00:00,Delhi,28.7041,77.1025,30.6,44,0.0,0.0,977.3,7.5,8,0,,,0.0,0.1,0.0,-0.09999999999999787,-0.5,-0.40000000000000036,35.625,,0.915,0.0
2026-05-13 00:00:00,Kolkata,22.5726,88.3639,27.5,82,0.0,0.0,1004.3,8.3,174,23,,,0.0,0.0,0.0,,,,82.0,,0.8535,0.0
2026-05-13 01:00:00,Kolkata,22.5726,88.3639,27.2,83,0.0,0.0,1003.8,7.8,187,30,,,0.0,0.0,0.0,,,-0.5000000000000009,82.5,,0.836,0.0
2026-05-13 02:00:00,Kolkata,22.5726,88.3639,27.1,82,0.0,0.0,1003.2,9.2,179,1,,,0.0,0.0,0.0,,,1.3999999999999995,82.33333333333333,,0.8614999999999999,0.0
2026-05-13 03:00:00,Kolkata,22.5726,88.3639,26.8,83,0.0,0.0,1003.3,8.6,180,5,,,0.0,0.0,0.0,,,-0.5999999999999996,82.5,,0.8420000000000001,0.0
2026-05-13 04:00:00,Kolkata,22.5726,88.3639,26.6,84,0.0,0.0,1003.5,7.8,171,11,,,0.0,0.0,0.0,,,-0.7999999999999998,82.8,,0.8210000000000001,0.0
2026-05-13 05:00:00,Kolkata,22.5726,88.3639,27.0,86,0.0,0.0,1003.6,7.0,177,12,,,0.0,0.0,0.0,,,-0.7999999999999998,83.33333333333333,,0.8150000000000001,0.0
2026-05-13 06:00:00,Kolkata,22.5726,88.3639,27.9,84,0.0,0.0,1004.7,7.2,174,16,,,0.0,0.0,0.0,,,0.20000000000000018,83.42857142857143,,0.8415,0.0
2026-05-13 07:00:00,Kolkata,22.5726,88.3639,29.0,79,0.0,0.0,1005.0,8.7,184,29,,,0.0,0.0,0.0,,,1.4999999999999991,82.875,,0.899,0.0
2026-05-13 08:00:00,Kolkata,22.5726,88.3639,30.5,71,0.0,0.0,1005.2,10.4,198,18,,,0.0,0.0,0.0,,,1.700000000000001,81.55555555555556,,0.9704999999999999,0.0
2026-05-13 09:00:00,Kolkata,22.5726,88.3639,31.8,66,0.0,0.0,1005.1,9.7,198,16,,,0.0,0.0,0.0,,,-0.7000000000000011,80.0,,0.989,0.0
2026-05-13 10:00:00,Kolkata,22.5726,88.3639,32.7,62,0.0,0.0,1004.7,9.6,192,10,,,0.0,0.0,0.0,,,-0.09999999999999964,78.36363636363636,,1.0095,0.0
2026-05-13 11:00:00,Kolkata,22.5726,88.3639,31.4,64,0.0,0.0,1003.7,12.0,189,19,,,0.0,0.0,0.0,,,2.4000000000000004,77.16666666666667,,1.025,0.0
2026-05-13 12:00:00,Kolkata,22.5726,88.3639,32.7,60,0.3,0.3,1002.7,11.2,181,13,,,0.3,0.3,0.023076923076923075,,,-0.8000000000000007,75.84615384615384,,1.0715000000000001,0.18
2026-05-13 13:00:00,Kolkata,22.5726,88.3639,32.9,57,0.3,0.3,1001.2,13.8,197,11,,,0.6,0.6,0.04285714285714286,,,2.6000000000000014,74.5,,1.1285,0.17099999999999999
2026-05-13 14:00:00,Kolkata,22.5726,88.3639,32.2,60,0.6,0.6,1000.5,14.8,196,41,,,1.2,1.2,0.08,,,1.0,73.53333333333333,,1.161,0.36
2026-05-13 15:00:00,Kolkata,22.5726,88.3639,32.2,61,0.4,0.4,999.6,12.8,194,11,,,1.6,1.6,0.1,,,-2.0,72.75,,1.101,0.24400000000000002
2026-05-13 16:00:00,Kolkata,22.5726,88.3639,29.9,70,0.9,0.9,999.6,10.5,204,73,,,2.5,2.5,0.14705882352941177,,,-2.3000000000000007,72.58823529411765,,1.0474999999999999,0.63
2026-05-13 17:00:00,Kolkata,22.5726,88.3639,30.8,71,7.1,7.1,1000.0,8.7,194,16,,,9.6,9.6,0.5333333333333333,,,-1.8000000000000007,72.5,,1.654,5.0409999999999995
2026-05-13 18:00:00,Kolkata,22.5726,88.3639,30.0,74,0.0,0.0,1000.5,6.7,160,5,,,9.6,9.6,0.5052631578947369,,,-1.9999999999999991,72.57894736842105,,0.884,0.0
2026-05-13 19:00:00,Kolkata,22.5726,88.3639,29.5,77,0.0,0.0,1001.6,8.4,157,3,,,9.6,9.6,0.48,,,1.7000000000000002,72.8,,0.9055000000000001,0.0
2026-05-13 20:00:00,Kolkata,22.5726,88.3639,29.1,79,0.0,0.0,1002.3,11.5,160,5,,,9.6,9.6,0.45714285714285713,,,3.0999999999999996,73.0952380952381,,0.9575,0.0
2026-05-13 21:00:00,Kolkata,22.5726,88.3639,28.7,81,0.0,0.0,1003.1,13.0,162,11,,,9.6,9.6,0.43636363636363634,,,1.5,73.45454545454545,,0.9775,0.0
2026-05-13 22:00:00,Kolkata,22.5726,88.3639,28.3,83,0.0,0.0,1003.4,13.3,172,3,,,9.6,9.6,0.41739130434782606,,,0.3000000000000007,73.8695652173913,,0.9735,0.0
2026-05-13 23:00:00,Kolkata,22.5726,88.3639,27.1,87,0.0,0.0,1002.7,13.0,170,81,,,9.6,9.6,0.39999999999999997,,,-0.3000000000000007,74.41666666666667,,0.9375,0.0
2026-05-14 00:00:00,Kolkata,22.5726,88.3639,26.9,89,0.0,0.0,1001.9,14.4,188,58,,,9.6,9.6,0.39999999999999997,-0.6000000000000014,-2.3999999999999773,1.4000000000000004,74.70833333333333,,0.9605,0.0
2026-05-14 01:00:00,Kolkata,22.5726,88.3639,26.4,89,0.0,0.0,1001.8,13.7,198,84,,,9.6,9.6,0.39999999999999997,-0.8000000000000007,-2.0,-0.7000000000000011,74.95833333333333,,0.9339999999999999,0.0
2026-05-14 02:00:00,Kolkata,22.5726,88.3639,24.9,95,1.8,1.8,1002.4,6.1,267,100,,,11.4,11.4,0.47500000000000003,-2.200000000000003,-0.8000000000000682,-7.6,75.5,,0.9244999999999999,1.71
2026-05-14 03:00:00,Kolkata,22.5726,88.3639,25.4,96,1.0,1.0,1001.8,13.0,211,20,,,12.4,12.4,0.5166666666666667,-1.4000000000000021,-1.5,6.9,76.04166666666667,,0.995,0.96
2026-05-14 04:00:00,Kolkata,22.5726,88.3639,25.2,96,0.5,0.5,1001.5,8.6,181,18,,,12.9,12.9,0.5375,-1.4000000000000021,-2.0,-4.4,76.54166666666667,,0.852,0.48
2026-05-14 05:00:00,Kolkata,22.5726,88.3639,27.2,90,0.0,0.0,1001.4,6.5,148,0,,,12.9,12.9,0.5375,0.1999999999999993,-2.2000000000000455,-2.0999999999999996,76.70833333333333,,0.8099999999999999,0.0
2026-05-14 06:00:00,Kolkata,22.5726,88.3639,28.0,87,0.0,0.0,1002.2,7.1,195,24,,,12.9,12.9,0.5375,0.10000000000000142,-2.5,0.5999999999999996,76.83333333333333,,0.842,0.0
2026-05-14 07:00:00,Kolkata,22.5726,88.3639,29.5,80,0.0,0.0,1002.7,11.3,214,79,,,12.9,12.9,0.5375,0.5,-2.2999999999999545,4.200000000000001,76.875,,0.9635,0.0
2026-05-14 08:00:00,Kolkata,22.5726,88.3639,30.9,73,0.0,0.0,1003.0,11.6,227,67,,,12.9,12.9,0.5375,0.3999999999999986,-2.2000000000000455,0.29999999999999893,76.95833333333333,,1.0045,0.0
2026-05-14 09:00:00,Kolkata,22.5726,88.3639,32.0,67,0.0,0.0,1003.2,8.5,228,14,,,12.9,12.9,0.5375,0.1999999999999993,-1.8999999999999773,-3.0999999999999996,77.0,,0.9700000000000001,0.0
2026-05-14 10:00:00,Kolkata,22.5726,88.3639,33.2,62,0.0,0.0,1002.7,7.6,218,0,,,12.9,12.9,0.5375,0.5,-2.0,-0.9000000000000004,77.0,,0.9820000000000001,0.0
2026-05-14 11:00:00,Kolkata,22.5726,88.3639,33.9,52,0.0,0.0,1002.5,1.9,253,1,,,12.9,12.9,0.5375,2.5,-1.2000000000000455,-5.699999999999999,76.5,,0.8855,0.0
2026-05-14 12:00:00,Kolkata,22.5726,88.3639,35.0,49,0.0,0.0,1001.4,1.1,279,0,,,12.6,12.9,0.525,2.299999999999997,-1.3000000000000682,-0.7999999999999998,76.04166666666667,,0.897,0.0
2026-05-14 13:00:00,Kolkata,22.5726,88.3639,35.7,44,0.0,0.0,1000.2,2.5,240,46,,,12.3,12.9,0.5125000000000001,2.8000000000000043,-1.0,1.4,75.5,,0.9425000000000001,0.0
2026-05-14 14:00:00,Kolkata,22.5726,88.3639,35.9,42,0.0,0.0,999.6,5.5,251,13,,,11.700000000000001,12.9,0.48750000000000004,3.6999999999999957,-0.8999999999999773,3.0,74.75,,1.0075,0.0
2026-05-14 15:00:00,Kolkata,22.5726,88.3639,35.8,42,0.0,0.0,999.2,6.2,262,11,,,11.3,12.9,0.4708333333333334,3.5999999999999943,-0.39999999999997726,0.7000000000000002,73.95833333333333,,1.019,0.0
2026-05-14 16:00:00,Kolkata,22.5726,88.3639,34.5,45,0.0,0.0,999.1,11.6,213,33,,,10.4,12.9,0.43333333333333335,4.600000000000001,-0.5,5.3999999999999995,72.91666666666667,,1.0945,0.0
2026-05-14 17:00:00,Kolkata,22.5726,88.3639,32.4,62,0.2,0.2,999.7,15.2,191,13,,,3.5,13.1,0.14583333333333334,1.5999999999999979,-0.2999999999999545,3.5999999999999996,72.54166666666667,,1.134,0.124
2026-05-14 18:00:00,Kolkata,22.5726,88.3639,31.0,67,0.0,0.0,1000.4,13.6,188,13,,,3.5,13.1,0.14583333333333334,1.0,-0.10000000000002274,-1.5999999999999996,72.25,,1.0470000000000002,0.0
2026-05-14 19:00:00,Kolkata,22.5726,88.3639,30.1,73,0.0,0.0,1001.1,13.1,180,1,,,3.5,13.1,0.14583333333333334,0.6000000000000014,-0.5,-0.5,72.08333333333333,,1.0145,0.0
2026-05-14 20:00:00,Kolkata,22.5726,88.3639,29.3,76,0.0,0.0,1001.8,13.9,181,1,,,3.5,13.1,0.14583333333333334,0.1999999999999993,-0.5,0.8000000000000007,71.95833333333333,,1.0105,0.0
2026-05-14 21:00:00,Kolkata,22.5726,88.3639,28.8,79,0.0,0.0,1002.2,12.6,179,0,,,3.5,13.1,0.14583333333333334,0.10000000000000142,-0.8999999999999773,-1.3000000000000007,71.875,,0.972,0.0
2026-05-14 22:00:00,Kolkata,22.5726,88.3639,28.5,82,0.0,0.0,1002.3,11.7,180,1,,,3.5,13.1,0.14583333333333334,0.1999999999999993,-1.1000000000000227,-0.9000000000000004,71.83333333333333,,0.9465,0.0
2026-05-14 23:00:00,Kolkata,22.5726,88.3639,28.6,84,0.0,0.0,1001.7,11.5,188,30,,,3.5,13.1,0.14583333333333334,1.5,-1.0,-0.1999999999999993,71.70833333333333,,0.9450000000000001,0.0
2026-05-15 00:00:00,Kolkata,22.5726,88.3639,28.4,86,0.0,0.0,1000.9,12.1,184,28,,,3.5,13.1,0.14583333333333334,1.5,-1.0,0.5999999999999996,71.58333333333333,,0.952,0.0
2026-05-15 01:00:00,Kolkata,22.5726,88.3639,28.2,85,0.0,0.0,1000.5,12.3,183,34,,,3.5,13.1,0.14583333333333334,1.8000000000000007,-1.2999999999999545,0.20000000000000107,71.41666666666667,,0.951,0.0
2026-05-15 02:00:00,Kolkata,22.5726,88.3639,28.1,85,0.0,0.0,1000.6,10.9,189,55,,,1.7,13.1,0.07083333333333333,3.200000000000003,-1.7999999999999545,-1.4000000000000004,71.0,,0.9205,0.0
2026-05-15 03:00:00,Kolkata,22.5726,88.3639,28.0,86,0.0,0.0,1000.9,10.0,195,52,,,0.7,13.1,0.029166666666666664,2.6000000000000014,-0.8999999999999773,-0.9000000000000004,70.58333333333333,,0.8999999999999999,0.0
2026-05-15 04:00:00,Kolkata,22.5726,88.3639,27.9,86,0.0,0.0,1001.5,8.9,199,25,,,0.2,13.1,0.008333333333333333,2.6999999999999993,0.0,-1.0999999999999996,70.16666666666667,,0.8755000000000001,0.0
2026-05-15 05:00:00,Kolkata,22.5726,88.3639,28.5,85,0.0,0.0,1001.5,10.0,200,13,,,0.2,13.1,0.008333333333333333,1.3000000000000007,0.10000000000002274,1.0999999999999996,69.95833333333333,,0.9125000000000001,0.0
2026-05-15 06:00:00,Kolkata,22.5726,88.3639,29.3,81,0.0,0.0,1002.2,8.7,202,53,,,0.2,13.1,0.008333333333333333,1.3000000000000007,0.0,-1.3000000000000007,69.70833333333333,,0.9065000000000001,0.0
2026-05-15 07:00:00,Kolkata,22.5726,88.3639,30.5,75,0.0,0.0,1002.2,12.6,204,88,,,0.2,13.1,0.008333333333333333,1.0,-0.5,3.9000000000000004,69.5,,1.0145,0.0
2026-05-15 08:00:00,Kolkata,22.5726,88.3639,32.0,68,0.0,0.0,1002.7,12.8,202,79,,,0.2,13.1,0.008333333333333333,1.1000000000000014,-0.2999999999999545,0.20000000000000107,69.29166666666667,,1.056,0.0
2026-05-15 09:00:00,Kolkata,22.5726,88.3639,33.2,63,0.0,0.0,1002.9,12.4,206,6,,,0.2,13.1,0.008333333333333333,1.2000000000000028,-0.3000000000000682,-0.40000000000000036,69.125,,1.078,0.0
2026-05-15 10:00:00,Kolkata,22.5726,88.3639,34.5,57,0.0,0.0,1002.6,11.9,203,30,,,0.2,13.1,0.008333333333333333,1.2999999999999972,-0.10000000000002274,-0.5,68.91666666666667,,1.1005,0.0
2026-05-15 11:00:00,Kolkata,22.5726,88.3639,35.3,53,0.0,0.0,1002.1,12.0,202,48,,,0.2,13.1,0.008333333333333333,1.3999999999999986,-0.39999999999997726,0.09999999999999964,68.95833333333333,,1.1225,0.0
2026-05-15 12:00:00,Kolkata,22.5726,88.3639,35.5,53,0.1,0.1,1001.5,11.4,199,95,,,0.30000000000000004,13.2,0.012500000000000002,0.5,0.10000000000002274,-0.5999999999999996,69.125,,1.1255,0.053000000000000005
2026-05-15 13:00:00,Kolkata,22.5726,88.3639,35.6,54,0.0,0.0,1000.0,12.2,193,52,,,0.30000000000000004,13.2,0.012500000000000002,-0.10000000000000142,-0.20000000000004547,0.7999999999999989,69.54166666666667,,1.134,0.0
2026-05-15 14:00:00,Kolkata,22.5726,88.3639,35.2,56,0.0,0.0,999.4,13.3,189,14,,,0.30000000000000004,13.2,0.012500000000000002,-0.6999999999999957,-0.20000000000004547,1.1000000000000014,70.125,,1.1460000000000001,0.0
2026-05-15 15:00:00,Kolkata,22.5726,88.3639,34.3,58,0.0,0.0,998.5,13.6,187,2,,,0.30000000000000004,13.2,0.012500000000000002,-1.5,-0.7000000000000455,0.29999999999999893,70.79166666666667,,1.1295,0.0
2026-05-15 16:00:00,Kolkata,22.5726,88.3639,33.6,60,0.0,0.0,998.4,12.5,200,22,,,0.30000000000000004,13.2,0.012500000000000002,-0.8999999999999986,-0.7000000000000455,-1.0999999999999996,71.41666666666667,,1.09,0.0
2026-05-15 17:00:00,Kolkata,22.5726,88.3639,32.2,70,0.0,0.0,999.4,5.4,184,60,,,0.1,13.2,0.004166666666666667,-0.19999999999999574,-0.3000000000000682,-7.1,71.75,,0.913,0.0
2026-05-15 18:00:00,Kolkata,22.5726,88.3639,30.5,79,0.3,0.3,1000.4,4.2,160,89,,,0.4,13.5,0.016666666666666666,-0.5,0.0,-1.2000000000000002,72.25,,0.8765,0.237
2026-05-15 19:00:00,Kolkata,22.5726,88.3639,30.1,84,0.5,0.5,1001.1,5.4,180,65,,,0.8999999999999999,14.0,0.0375,0.0,0.0,1.2000000000000002,72.70833333333333,,0.9105000000000001,0.42
2026-05-15 20:00:00,Kolkata,22.5726,88.3639,29.4,86,0.1,0.1,1001.3,12.8,171,83,,,1.0,14.1,0.041666666666666664,0.09999999999999787,-0.5,7.4,73.125,,1.001,0.086
2026-05-15 21:00:00,Kolkata,22.5726,88.3639,28.8,87,0.0,0.0,1001.7,14.1,174,100,,,1.0,14.1,0.041666666666666664,0.0,-0.5,1.299999999999999,73.45833333333333,,1.002,0.0
2026-05-15 22:00:00,Kolkata,22.5726,88.3639,28.6,87,0.0,0.0,1002.0,12.6,180,98,,,1.0,14.1,0.041666666666666664,0.10000000000000142,-0.2999999999999545,-1.5,73.66666666666667,,0.9670000000000001,0.0
2026-05-15 23:00:00,Kolkata,22.5726,88.3639,28.0,89,0.0,0.0,1001.6,12.5,186,41,,,1.0,14.1,0.041666666666666664,-0.6000000000000014,-0.10000000000002274,-0.09999999999999964,73.875,,0.95,0.0
2026-05-13 00:00:00,Mumbai,19.076,72.8777,29.6,83,0.0,0.0,1003.6,5.2,299,98,,,0.0,0.0,0.0,,,,83.0,,0.844,0.0
2026-05-13 01:00:00,Mumbai,19.076,72.8777,29.6,83,0.0,0.0,1003.3,1.9,319,88,,,0.0,0.0,0.0,,,-3.3000000000000003,83.0,,0.778,0.0
2026-05-13 02:00:00,Mumbai,19.076,72.8777,29.6,82,0.0,0.0,1003.3,1.9,209,100,,,0.0,0.0,0.0,,,0.0,82.66666666666667,,0.778,0.0
2026-05-13 03:00:00,Mumbai,19.076,72.8777,29.5,83,0.0,0.0,1003.4,4.0,210,84,,,0.0,0.0,0.0,,,2.1,82.75,,0.8175,0.0
2026-05-13 04:00:00,Mumbai,19.076,72.8777,29.5,82,0.0,0.0,1004.0,7.2,202,58,,,0.0,0.0,0.0,,,3.2,82.6,,0.8815000000000001,0.0
2026-05-13 05:00:00,Mumbai,19.076,72.8777,29.6,78,0.0,0.0,1004.1,7.0,192,88,,,0.0,0.0,0.0,,,-0.20000000000000018,81.83333333333333,,0.88,0.0
2026-05-13 06:00:00,Mumbai,19.076,72.8777,29.5,77,0.0,0.0,1004.5,8.4,189,83,,,0.0,0.0,0.0,,,1.4000000000000004,81.14285714285714,,0.9055000000000001,0.0
2026-05-13 07:00:00,Mumbai,19.076,72.8777,30.2,74,0.0,0.0,1005.3,8.1,204,100,,,0.0,0.0,0.0,,,-0.3000000000000007,80.25,,0.917,0.0
2026-05-13 08:00:00,Mumbai,19.076,72.8777,31.0,70,0.0,0.0,1005.8,8.9,205,100,,,0.0,0.0,0.0,,,0.8000000000000007,79.11111111111111,,0.9530000000000001,0.0
2026-05-13 09:00:00,Mumbai,19.076,72.8777,31.4,68,0.0,0.0,1006.4,9.8,218,94,,,0.0,0.0,0.0,,,0.9000000000000004,78.0,,0.9809999999999999,0.0
2026-05-13 10:00:00,Mumbai,19.076,72.8777,32.6,63,0.0,0.0,1006.5,11.1,227,98,,,0.0,0.0,0.0,,,1.299999999999999,76.63636363636364,,1.0370000000000001,0.0
2026-05-13 11:00:00,Mumbai,19.076,72.8777,32.2,65,0.0,0.0,1005.9,11.1,226,100,,,0.0,0.0,0.0,,,0.0,75.66666666666667,,1.0270000000000001,0.0
2026-05-13 12:00:00,Mumbai,19.076,72.8777,32.3,65,0.0,0.0,1005.2,12.2,236,96,,,0.0,0.0,0.0,,,1.0999999999999996,74.84615384615384,,1.0514999999999999,0.0
2026-05-13 13:00:00,Mumbai,19.076,72.8777,33.2,63,0.0,0.0,1004.1,13.9,251,89,,,0.0,0.0,0.0,,,1.700000000000001,74.0,,1.108,0.0
2026-05-13 14:00:00,Mumbai,19.076,72.8777,32.5,66,0.0,0.0,1003.8,11.2,267,92,,,0.0,0.0,0.0,,,-2.700000000000001,73.46666666666667,,1.0365,0.0
2026-05-13 15:00:00,Mumbai,19.076,72.8777,32.1,67,0.0,0.0,1003.4,12.2,271,9,,,0.0,0.0,0.0,,,1.0,73.0625,,1.0465,0.0
2026-05-13 16:00:00,Mumbai,19.076,72.8777,32.1,68,0.0,0.0,1002.9,15.0,276,9,,,0.0,0.0,0.0,,,2.8000000000000007,72.76470588235294,,1.1025,0.0
2026-05-13 17:00:00,Mumbai,19.076,72.8777,31.6,71,0.0,0.0,1002.1,14.1,275,4,,,0.0,0.0,0.0,,,-0.9000000000000004,72.66666666666667,,1.072,0.0
2026-05-13 18:00:00,Mumbai,19.076,72.8777,30.6,73,0.0,0.0,1002.2,12.7,276,0,,,0.0,0.0,0.0,,,-1.4000000000000004,72.6842105263158,,1.0190000000000001,0.0
2026-05-13 19:00:00,Mumbai,19.076,72.8777,29.9,79,0.0,0.0,1002.7,10.8,272,5,,,0.0,0.0,0.0,,,-1.8999999999999986,73.0,,0.9635,0.0
2026-05-13 20:00:00,Mumbai,19.076,72.8777,29.9,79,0.0,0.0,1003.8,9.3,262,26,,,0.0,0.0,0.0,,,-1.5,73.28571428571429,,0.9335,0.0
2026-05-13 21:00:00,Mumbai,19.076,72.8777,30.0,77,0.0,0.0,1004.7,9.0,250,41,,,0.0,0.0,0.0,,,-0.3000000000000007,73.45454545454545,,0.9299999999999999,0.0
2026-05-13 22:00:00,Mumbai,19.076,72.8777,30.0,76,0.0,0.0,1005.2,8.5,252,41,,,0.0,0.0,0.0,,,-0.5,73.56521739130434,,0.92,0.0
2026-05-13 23:00:00,Mumbai,19.076,72.8777,29.6,75,0.0,0.0,1005.2,8.5,222,100,,,0.0,0.0,0.0,,,0.0,73.625,,0.91,0.0
2026-05-14 00:00:00,Mumbai,19.076,72.8777,29.5,75,0.0,0.0,1004.7,8.9,225,100,,,0.0,0.0,0.0,-0.10000000000000142,1.1000000000000227,0.40000000000000036,73.29166666666667,,0.9155000000000001,0.0
2026-05-14 01:00:00,Mumbai,19.076,72.8777,29.5,76,0.0,0.0,1003.8,7.3,224,95,,,0.0,0.0,0.0,-0.10000000000000142,0.5,-1.6000000000000005,73.0,,0.8835000000000001,0.0
2026-05-14 02:00:00,Mumbai,19.076,72.8777,29.4,77,0.0,0.0,1003.3,5.5,234,86,,,0.0,0.0,0.0,-0.20000000000000284,0.0,-1.7999999999999998,72.79166666666667,,0.845,0.0
2026-05-14 03:00:00,Mumbai,19.076,72.8777,29.4,76,0.0,0.0,1003.0,4.1,236,84,,,0.0,0.0,0.0,-0.10000000000000142,-0.39999999999997726,-1.4000000000000004,72.5,,0.817,0.0
2026-05-14 04:00:00,Mumbai,19.076,72.8777,29.4,76,0.0,0.0,1003.0,3.4,252,84,,,0.0,0.0,0.0,-0.10000000000000142,-1.0,-0.6999999999999997,72.25,,0.8029999999999999,0.0
2026-05-14 05:00:00,Mumbai,19.076,72.8777,29.1,79,0.0,0.0,1003.3,1.2,153,95,,,0.0,0.0,0.0,-0.5,-0.8000000000000682,-2.2,72.29166666666667,,0.7515000000000001,0.0
2026-05-14 06:00:00,Mumbai,19.076,72.8777,29.2,78,0.0,0.0,1003.9,2.4,144,90,,,0.0,0.0,0.0,-0.3000000000000007,-0.6000000000000227,1.2,72.33333333333333,,0.778,0.0
2026-05-14 07:00:00,Mumbai,19.076,72.8777,29.9,76,0.0,0.0,1004.5,1.8,191,80,,,0.0,0.0,0.0,-0.3000000000000007,-0.7999999999999545,-0.5999999999999999,72.41666666666667,,0.7835,0.0
2026-05-14 08:00:00,Mumbai,19.076,72.8777,31.3,69,0.0,0.0,1004.9,2.9,248,95,,,0.0,0.0,0.0,0.3000000000000007,-0.8999999999999773,1.0999999999999999,72.375,,0.8405,0.0
2026-05-14 09:00:00,Mumbai,19.076,72.8777,32.5,63,0.0,0.0,1005.3,5.4,266,68,,,0.0,0.0,0.0,1.1000000000000014,-1.1000000000000227,2.5000000000000004,72.16666666666667,,0.9205,0.0
2026-05-14 10:00:00,Mumbai,19.076,72.8777,33.1,61,0.0,0.0,1005.4,8.3,275,55,,,0.0,0.0,0.0,0.5,-1.1000000000000227,2.9000000000000004,72.08333333333333,,0.9935,0.0
2026-05-14 11:00:00,Mumbai,19.076,72.8777,33.2,63,0.0,0.0,1005.1,11.2,274,35,,,0.0,0.0,0.0,1.0,-0.7999999999999545,2.8999999999999986,72.0,,1.054,0.0
2026-05-14 12:00:00,Mumbai,19.076,72.8777,33.3,62,0.0,0.0,1004.4,13.8,287,48,,,0.0,0.0,0.0,1.0,-0.8000000000000682,2.6000000000000014,71.875,,1.1084999999999998,0.0
2026-05-14 13:00:00,Mumbai,19.076,72.8777,33.5,58,0.0,0.0,1003.8,15.6,291,67,,,0.0,0.0,0.0,0.29999999999999716,-0.3000000000000682,1.799999999999999,71.66666666666667,,1.1495,0.0
2026-05-14 14:00:00,Mumbai,19.076,72.8777,33.3,59,0.0,0.0,1003.1,16.6,292,86,,,0.0,0.0,0.0,0.7999999999999972,-0.6999999999999318,1.0000000000000018,71.375,,1.1644999999999999,0.0
2026-05-14 15:00:00,Mumbai,19.076,72.8777,32.9,61,0.0,0.0,1002.5,16.9,294,97,,,0.0,0.0,0.0,0.7999999999999972,-0.8999999999999773,0.29999999999999716,71.125,,1.1604999999999999,0.0
2026-05-14 16:00:00,Mumbai,19.076,72.8777,32.2,63,0.0,0.0,1002.0,16.7,295,84,,,0.0,0.0,0.0,0.10000000000000142,-0.8999999999999773,-0.1999999999999993,70.91666666666667,,1.139,0.0
2026-05-14 17:00:00,Mumbai,19.076,72.8777,31.8,64,0.0,0.0,1002.3,16.1,294,90,,,0.0,0.0,0.0,0.1999999999999993,0.1999999999999318,-0.5999999999999979,70.625,,1.117,0.0
2026-05-14 18:00:00,Mumbai,19.076,72.8777,30.9,68,0.0,0.0,1002.6,15.1,293,58,,,0.0,0.0,0.0,0.29999999999999716,0.39999999999997726,-1.0000000000000018,70.41666666666667,,1.0745,0.0
2026-05-14 19:00:00,Mumbai,19.076,72.8777,30.2,74,0.0,0.0,1003.1,13.6,294,5,,,0.0,0.0,0.0,0.3000000000000007,0.39999999999997726,-1.5,70.20833333333333,,1.0270000000000001,0.0
2026-05-14 20:00:00,Mumbai,19.076,72.8777,30.0,76,0.0,0.0,1003.7,12.0,294,6,,,0.0,0.0,0.0,0.10000000000000142,-0.09999999999990905,-1.5999999999999996,70.08333333333333,,0.99,0.0
2026-05-14 21:00:00,Mumbai,19.076,72.8777,29.8,78,0.0,0.0,1004.4,9.8,288,95,,,0.0,0.0,0.0,-0.1999999999999993,-0.3000000000000682,-2.1999999999999993,70.125,,0.9410000000000001,0.0
2026-05-14 22:00:00,Mumbai,19.076,72.8777,29.8,78,0.0,0.0,1005.1,8.8,285,88,,,0.0,0.0,0.0,-0.1999999999999993,-0.10000000000002274,-1.0,70.20833333333333,,0.921,0.0
2026-05-14 23:00:00,Mumbai,19.076,72.8777,29.6,76,0.0,0.0,1004.8,8.5,294,86,,,0.0,0.0,0.0,0.0,-0.40000000000009095,-0.3000000000000007,70.25,,0.91,0.0
2026-05-15 00:00:00,Mumbai,19.076,72.8777,29.5,77,0.0,0.0,1004.3,8.2,306,76,,,0.0,0.0,0.0,0.0,-0.40000000000009095,-0.3000000000000007,70.33333333333333,,0.9015,0.0
